6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.493618514401686,0.43904304779280706,0.10708778401530705,0.21720796610495602,0.34451447044712313,0.3204213486416301,0.21348211131266284,0.567943983111657,0.14107476284999315,0.5883414091963062,0.2162384788771697,0.8248406814445488,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.657186041045336,0.5125958334470884,0.8174276560756274,0.6879396774409584,0.7554948250645191,0.64498214773028,0.7033580893394782,0.8523963246821513,0.6837026752473956,0.8073563533915973,0.7149854677530183,0.8059575951169904,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6633390166404706,0.5264580688988896,0.8167431051380706,0.7300987406650394,0.7968603964959875,0.6292216066566902,0.682445368663686,0.8568392868480543,0.6827874580085006,0.8149773193242312,0.6924338096022359,0.8171248548595265,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.493618514401686,0.39242240730539557,0.14788248553918093,0.27921164166834633,0.3336861963813892,0.3134363211530802,0.28491581166417124,0.583772365396303,0.1615270554460488,0.5723715985960445,0.247326136091899,0.8079248494636818,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.831151847918413,0.5981771447807139,0.8736606980725646,0.7414080770685219,0.7767862739076467,0.7145846413538054,0.7704846366905378,0.8856713883518414,0.7316091908709508,0.8614938151079854,0.7046982179820999,0.824436996529658,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.493618514401686,0.41137190801306217,0.14807801538936488,0.3170868007728796,0.34565956285643984,0.3105899141151493,0.28403687444246967,0.5842640193962667,0.1599742578143874,0.5766282466518853,0.20889813620572167,0.8305226003035574,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7051917989072651,0.5261212763304505,0.8211320102557685,0.7046641963920453,0.7707283405773394,0.655981529296937,0.6644660295813762,0.94888562510656,0.7361196378919719,0.9767976875784544,0.6793514106772303,0.9375978188101278,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.657186041045336,0.5072551630775854,0.8174276560756274,0.6794864902847355,0.763540642293605,0.6450468739489208,0.6806213137105946,0.8535426475366079,0.6681159156834416,0.8170688565215095,0.7148545471981842,0.8065203383792697,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8313001962234199,0.5981771447807139,0.8736606980725646,0.7414080770685219,0.7767862739076467,0.7145846413538054,0.7704846366905378,0.8856713883518414,0.731892293809892,0.8471891215791231,0.7046982179820999,0.8238192127851873,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8548463610649495,0.5867106274828124,0.8641871328269207,0.7325009202023248,0.8030081595705261,0.6829892698993315,0.6525584220025847,0.9347399701547627,0.7514442152731353,0.9779042770284262,0.7149387082216503,0.8335969036209889,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8584319300878562,0.5102240341735284,0.8772119689364245,0.732234471358511,0.8038196418215479,0.6427070667806587,0.6762041996370053,0.9403519132222997,0.7546511072957628,0.9779042770284262,0.6853558665691237,0.9529111002616045,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6409157347036454,0.5074592819109157,0.5597732009829575,0.7415877994096677,0.6107819442589163,0.6796144742812463,0.6515872492863793,0.9118311514233753,0.7006518545939571,0.8881876709612151,0.6763123747865842,0.8308320106313108,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8390676190483363,0.5652123519157343,0.8764708525267496,0.7314848131265714,0.8500221748460728,0.68427832163306,0.7041762013187743,0.9452725372610069,0.7811257160439767,0.99248607808668,0.7306800676682869,0.8905357275961617,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6579603523007126,0.7833223608790048,0.7937694093830185,0.7068749264221348,0.7760030587039758,0.6938441893521149,0.7394354229015274,0.8533290576211167,0.6907128371427854,0.8167352589609013,0.7130607756826316,0.8237663646838898,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6715299708090882,0.5222580014502431,0.8182915193015241,0.7128806958313924,0.7660966162634937,0.6817302313759348,0.6762112619602584,0.8779666289563404,0.7308213402537149,0.8885329014829404,0.7024069790458773,0.8577529521963894,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6839091684940444,0.530423708884919,0.8011796975407716,0.6884581843378925,0.7777251718502636,0.6499549512320899,0.6610760309156581,0.843043490172027,0.6785823404753043,0.8154499777007655,0.6487356131005626,0.8257777240259887,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6846345230073501,0.5143075112109571,0.8278711653559805,0.7082513606562448,0.7753716402775536,0.6391934132094329,0.5681187274325122,0.9179914002402878,0.6697905032512697,0.9655033483786752,0.6649555212959586,0.8400323103638869,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
