100,5,0,0.30641074447571376
100,5,1,0.30641074447571376
100,5,2,0.30641074447571376
100,5,3,0.30641074447571376
100,5,4,0.30641074447571376
200,5,0,0.20519207654614272
200,5,1,0.20519207654614272
200,5,2,0.20519207654614272
200,5,3,0.20519207654614272
200,5,4,0.20519207654614272
300,5,0,0.37261887557141776
300,5,1,0.37261887557141776
300,5,2,0.37261887557141776
